.	36	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	36	14685271	18413092	20669173	33343309	34190504	37837466	37871181	40669886	43063196	47116200	47523763	50626807	50987701	55486093	62073030	67570118	77570885	93381257	401425494
.	37	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	37	14632974	18244441	20417125	32496501	33349749	36975539	37012794	39877580	42461848	46682571	47194883	50290543	50651370	55160528	61769502	67285906	77431755	93399320	401023235
.	38	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	38	14549189	18127927	20314144	32359729	33210200	36830477	36869195	39673758	42082743	46109054	46501751	49597019	49959673	54466844	61120688	66649341	76918052	93068048	400950016
.	39	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	39	14518598	18086810	20303406	32299990	33145804	36756339	36797522	39572814	41934878	45941949	46323018	49428339	49790931	54302871	60956369	66516307	76615604	92655282	400923995
.	40	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	40	14522634	18138064	20393620	32380338	33238885	36846801	36891533	39664078	42012583	45992252	46364479	49468955	49838962	54353846	61010861	66578683	76658650	92615714	400985442
.	41	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	41	14518973	18118972	20378538	32324900	33192450	36788383	36837035	39609445	41970161	45977781	46363279	49478512	49845382	54353540	61000188	66555870	76615873	92488096	400971752
.	42	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	42	14484513	18077005	20332605	32071362	32951368	36514407	36568007	39355104	41728417	45736607	46102366	49201235	49572737	54086169	60786390	66366653	76497609	92512125	400859128
.	43	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	43	14480998	18070282	20366201	32080567	32966373	36524047	36580422	39355581	41677143	45678906	46031452	49140840	49514729	54061447	60777502	66391219	76517540	92563335	400887102
.	44	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	44	14511800	18127558	20510632	32316995	33200675	36758725	36818284	39560695	41866299	45861198	46211455	49347167	49722886	54270140	60996674	66629798	76765870	92810309	401001777
.	45	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	45	14606235	18269978	20711134	32743667	33633483	37219588	37286480	40039561	42339264	46390711	46754741	49926829	50309032	54891266	61679008	67363036	77541163	93542176	401208892
.	46	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	46	14605847	18226386	20717368	32611992	33509487	37108134	37179238	39975817	42307198	46353958	46716021	49875876	50262587	54837605	61653003	67347418	77651175	93701356	401150048
.	47	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	47	14599018	18269113	20793254	32594153	33507289	37094243	37169987	39965349	42269592	46319876	46692569	49850836	50248163	54821451	61654107	67371042	77620234	93653505	401219956
.	48	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	48	14609048	18282693	20824733	32619907	33544256	37122566	37204115	39988090	42308774	46370267	46739269	49903334	50293750	54879709	61732112	67466222	77711560	93815360	401224751
.	49	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	49	14622114	18317300	20922103	32624022	33557807	37146275	37234323	40039730	42364522	46418256	46781869	49955748	50355749	54952211	61836647	67604255	77937458	94042015	401289892
.	50	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	50	14644980	18399825	21064086	32687908	33648288	37227505	37323027	40157839	42490864	46562142	46926264	50099741	50501322	55095978	62025680	67805207	78162058	94279285	401489644
.	51	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	51	14665707	18424220	21168770	32796722	33758867	37348082	37448217	40250770	42587114	46663343	47027652	50225390	50630768	55239574	62185514	67996850	78365273	94580464	401462525
.	52	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	52	14659484	18359205	21174323	32751396	33704668	37299453	37410276	40197238	42532227	46615364	46982370	50187418	50592597	55197369	62134666	67955707	78306015	94495397	401429730
.	53	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	53	14660720	18354932	21275146	32830181	33791792	37390651	37506325	40267330	42570461	46638558	47003224	50217948	50618391	55207692	62138777	67962409	78309267	94426148	401507567
.	54	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	54	14693260	18395576	21404430	32957901	33931895	37526481	37650270	40413392	42719626	46808308	47181962	50408372	50810147	55411601	62376665	68216998	78622419	94773098	401605395
.	55	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	55	14746601	18520557	21618240	33135851	34137207	37730553	37866682	40664136	42975708	47103179	47471365	50721554	51132005	55770064	62793531	68692864	79151586	95355428	401764591
.	56	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	56	14768560	18533770	21751173	33210376	34220628	37826442	37969105	40769662	43087940	47208438	47582527	50843700	51255107	55882586	62926807	68839636	79362356	95609902	401983375
.	57	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	57	14799723	18611537	21895077	33268975	34302989	37907853	38064529	40887280	43246914	47387771	47762320	51035060	51461053	56101831	63213478	69184890	79747549	96030730	401816677
.	58	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	58	14839998	18653040	22059177	33357091	34408635	38025056	38190144	41029827	43404993	47561128	47936225	51231398	51657235	56331785	63506421	69538977	80179265	96617113	401920390
.	59	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	59	14826097	18611616	22111564	33321673	34388464	38009509	38186923	41010979	43351292	47484244	47865865	51154530	51582737	56223557	63407270	69446976	80064416	96474081	401892715
.	60	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	60	14879070	18705160	22365355	33512351	34600542	38233178	38419935	41258693	43612656	47774759	48160932	51476479	51913014	56583105	63826747	69923886	80589662	97068274	401991541
.	61	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	61	14890816	18753122	22523873	33533759	34638624	38245058	38445099	41296795	43648021	47828990	48215241	51534444	51979890	56660326	63954168	70082294	80846251	97306178	402069349
.	62	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	62	14915190	18828711	22704166	33588260	34726638	38332971	38546702	41423899	43763716	47958016	48347661	51673923	52128783	56827706	64168596	70339356	81146122	97661054	402198951
.	63	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	63	15002269	18985208	23072566	33954662	35118282	38732298	38955172	41837342	44162622	48421012	48809690	52181693	52645807	57392976	64827479	71082308	81989459	98605566	402537684
.	64	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	64	15039833	19050738	23329170	34071581	35260035	38885589	39121486	42023382	44359481	48616855	49010397	52400419	52872921	57619953	65089176	71385870	82366941	98996330	402907129
.	65	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	65	14984210	18934440	23379027	33796320	35008146	38622942	38871562	41765217	44143248	48359709	48753726	52119944	52587022	57302791	64747488	71015569	81931820	98520696	402541682
.	66	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	66	14999661	18946067	23584203	33876380	35116267	38701941	38967180	41868919	44177059	48395672	48787658	52172291	52650892	57380565	64865334	71190933	82169794	98679082	402893246
.	67	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	67	15010251	19066049	23867830	33871529	35171843	38746737	39028956	42027114	44347845	48544331	48940146	52315298	52786936	57509932	65000142	71320164	82242005	98737457	403028035
.	68	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	68	15044654	19165907	24258219	34138244	35467107	39089922	39423623	42303594	44597093	48803832	49194563	52604121	53071465	57796307	65283883	71625252	82565280	98976515	403148922
.	69	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	69	15097911	19254393	24630667	34307906	35673204	39273575	39621375	42527806	44836519	49070119	49463219	52899793	53374916	58133488	65697563	72105488	83189935	99841661	403283250
.	70	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	70	15136733	19310707	25018974	34506840	35900998	39478598	39835881	42750234	45039010	49288293	49683451	53143559	53629334	58394488	66010152	72459439	83580953	100237789	403542658
.	71	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	71	15171186	19363092	25359104	34625441	36070863	39667272	40028686	42971420	45252409	49496388	49895465	53377481	53867170	58653100	66317102	72829012	83988287	100656585	403846862
.	72	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	72	15180850	19391808	25679632	34642026	36131935	39698438	40083424	43041536	45332415	49579549	49981851	53465789	53962540	58760772	66468598	73019697	84205610	100898156	403836065
.	73	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	73	15187867	19414873	26030566	34688078	36215601	39750834	40156119	43125957	45398798	49640644	50045816	53544705	54046330	58853800	66594517	73176609	84384973	101082156	403897785
.	74	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	74	15229039	19482432	26468589	34881991	36454163	39952466	40377059	43340475	45582940	49833142	50235889	53762468	54263953	59088832	66876078	73511068	84752330	101446229	404172154
.	75	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	75	15267373	19544686	26885317	34977504	36609466	40096948	40548000	43552616	45800407	50056158	50463482	54016253	54529566	59374416	67257922	73977722	85306392	102068746	404368681
.	76	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	76	15292833	19596183	27326646	35118355	36809428	40254885	40734960	43760770	45984543	50248223	50655263	54227113	54747698	59609286	67551859	74326922	85726460	102478669	404517332
.	77	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	77	15300174	19681711	27763413	35184210	36934858	40343313	40856497	43886796	46110507	50360665	50770332	54351412	54879703	59731954	67702847	74524835	85896728	102644857	404565078
.	78	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	78	15327224	19714899	28178803	35284550	37088359	40491532	41028582	44071292	46271775	50517553	50930580	54544216	55075905	59927786	67953834	74813604	86240722	102982379	404785031
.	79	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	79	15367487	19840654	28678850	35430453	37296763	40660534	41228401	44295624	46484610	50750696	51163871	54807087	55346604	60246853	68345362	75289747	86817024	103639432	405013239
.	80	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	80	15415639	19968628	29271314	35688258	37621367	40950822	41545183	44624103	46790172	51069981	51487475	55166597	55714152	60624025	68781075	75779165	87372146	104224330	405299687
.	81	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	81	15433189	20016196	29681068	35693721	37706695	41024697	41658835	44758337	46925385	51173077	51597188	55303804	55849586	60742119	68954785	76005970	87611135	104539841	405531312
.	82	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	82	15476445	20290496	30290689	35974455	38069555	41345183	42011125	45129018	47270944	51517605	51943321	55667527	56218370	61131158	69415263	76521155	88156406	104977633	405919799
.	83	2	14	15	16	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	83	15496298	20430025	30707913	35949078	38131815	41369277	42077097	45240745	47413338	51665533	52103116	55862441	56420032	61332190	69664728	76827407	88522111	105409365	405970648
.	84	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	84	14707105	14774064	19796220	29943931	34671053	34679084	34684823	34730364	36888076	39975883	40694446	43775546	45818884	49917245	50338245	54004789	54551160	59318654	67479657	74489054	85905858	102266161	396034180
.	85	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	85	14706237	14790202	20015563	30358798	34684486	34694207	34701419	34757411	36981713	40006921	40767338	43861102	45893956	49967710	50384861	54090727	54650840	59422646	67628252	74713791	86163109	102531503	396101137
.	86	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	86	14775456	14875768	20343799	31034811	35031338	35042869	35051646	35118148	37431151	40408303	41212692	44352328	46374570	50451972	50870752	54611807	55174086	59972055	68262652	75424351	86965108	103348759	396418553
.	87	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	87	14786753	15113629	20509071	31452904	35078408	35116479	35145845	35364050	37613177	40498826	41352931	44505043	46519440	50588561	51024186	54806289	55382089	60158978	68511770	75745792	87299261	103635018	396896088
.	88	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	88	14748758	15173889	20756852	31717394	34985753	35035155	35073212	35355863	37630535	40443625	41337964	44496634	46466634	50475524	50903326	54695438	55279494	60034036	68390460	75655625	87201762	103452371	397096854
.	89	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	89	14780558	15405386	20924925	32247024	35203473	35274667	35331416	35745346	37974477	40694746	41634929	44805965	46752536	50734443	51157926	54992058	55573152	60332793	68755883	76084659	87689796	103944614	397546397
.	90	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	90	14763150	15798064	21150297	32587097	35205654	35324922	35421323	36118898	38149781	40733886	41735973	44907249	46832865	50788164	51213620	55077616	55668919	60421243	68890467	76286184	87927989	104058964	397856267
.	91	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	91	14816759	16052919	21463542	33137486	35465027	35607768	35722318	36543403	38552830	41050728	42100059	45302494	47222897	51163764	51589782	55509398	56111950	60890485	69475016	76984710	88750173	104893195	398188965
.	92	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	92	14862105	16381646	21665424	33613204	35650963	35828731	35973143	36994059	38912930	41310147	42428714	45640436	47559525	51472168	51895727	55876078	56481275	61273547	69960410	77569263	89448350	105689771	398602728
.	93	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	93	14888780	16923347	21890812	34058279	35765952	36010488	36209006	37599798	39275208	41546420	42766716	45934803	47841145	51730848	52160647	56195149	56814939	61614907	70416147	78153447	90159786	106384352	398943705
.	94	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	94	14968664	17110391	22148555	34531395	36043808	36300092	36513862	37967918	39684732	41881786	43156258	46392202	48296757	52176858	52607679	56706307	57333631	62170601	71115770	79005492	91176532	107442550	399192698
.	95	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	95	14947913	17818035	22282575	34731440	36017940	36365855	36662069	38623200	39917309	41924912	43272557	46533097	48430208	52243438	52678079	56816663	57448865	62253137	71279354	79259684	91448394	107657877	399375449
.	96	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	96	14904703	18298347	22404637	35036549	35954665	36369377	36721459	39088316	40149253	42048141	43563363	46532896	48401399	52138090	52572052	56737978	57380861	62140319	71177050	79187429	91359512	107379818	399857349
.	97	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	97	14977923	18584882	22726506	35509310	36343071	36782338	37159469	39613301	40633353	42410477	43934870	47012247	48880854	52606375	53038940	57272638	57930082	62745946	71888311	80043774	92362848	108270204	400243825
.	98	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	98	15054698	19038564	23026066	36013279	36601983	37091460	37515671	40287337	41210956	42920081	44614970	47478140	49365546	53070361	53509118	57817450	58492014	63329981	72618299	80925073	93400147	109360831	400651831
.	99	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	99	15078146	19305922	23237799	36194155	36672332	37202070	37663171	40612131	41472851	43090143	44861973	47728750	49632646	53256132	53696116	58051282	58736203	63556030	72922869	81328662	93844190	109736418	400709653
.	100	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	100	15042476	19827694	23375346	36281905	36574170	37181634	37719095	41137194	41734315	43247841	45163769	47724503	49617568	53142301	53584932	57968506	58660322	63438697	72831462	81315885	93814882	109493459	401135009
.	101	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	101	14997819	20035644	23475455	36271768	36453063	37109270	37680159	41322681	41861054	43293270	45301166	47645935	49529073	52935604	53375644	57788621	58483457	63191090	72578401	81120110	93559969	108968644	401296455
.	102	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	102	15052760	20259696	23792420	36564247	36675860	37364232	37959410	41729035	42300445	43688734	45755092	47957430	49871416	53233106	53671609	58156907	58858414	63613885	73082691	81753391	94357033	109637784	401612228
.	103	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	103	15132690	20624112	24162333	36878831	36955064	37685577	38323720	42270799	42791066	44114844	46235292	48434747	50385569	53700321	54141417	58703478	59409774	64225363	73820874	82674651	95463971	110680597	401881192
.	104	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	104	15276936	20952897	24615942	37365001	37430052	38220621	38874785	42932570	43476504	44740149	46911826	49175226	51179815	54453370	54899402	59589365	60326026	65170833	75005051	84116084	97107711	112375897	402327725
.	105	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	105	15275529	21138529	24832878	37362242	37386730	38241105	38917373	43199914	43773542	45022721	47234601	49271998	51289740	54462378	54911621	59632085	60370036	65173913	75123615	84384076	97413316	112518218	402702482
.	106	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	106	15310305	21353796	25175771	37561446	37571848	38541655	39177645	43582697	44213189	45402792	47612978	49541694	51585647	54674729	55125082	59906675	60659057	65456427	75488117	84958260	97882779	112639104	402948644
.	107	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	107	15390120	21662285	25627432	37929042	37938560	38982037	39615688	44054111	44696880	45817972	48030846	50024541	52143901	55171102	55625873	60490743	61259197	66117133	76275938	85944653	98997535	113570000	403407026
.	108	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	108	15473466	21890712	25978784	38059463	38063902	39103957	39834692	44437694	45090366	46239133	48488323	50459578	52618838	55551403	56016076	60959534	61740260	66584895	76837751	86674776	99997721	114538452	403333057
.	109	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	109	15475591	22047921	26255271	38079158	38082596	39346633	39922259	44554800	45289328	46317820	48537061	50513512	52729320	55552968	56015519	60997792	61788202	66634919	77093251	87232255	100281790	114475630	403363234
.	110	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
.	110	15613701	22413463	26829554	38583839	38585902	39872488	40519466	45253140	45987115	47012556	49219952	51233571	53548298	56316748	56774789	61891501	62696948	67651921	78240230	88633719	102073141	116197457	403812832
.	111	2	13	14	15	16	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
